Year,University,School,Degree,Properties
[2018],['Nanyang Technological University'],['College of Business (Nanyang Business School)'],['Accountancy and Business'],"{'Employment Rate (Overall)': 99.2, 'Employment Rate (Full-Time Permanent)': 97.7, 'Basic Monthly Salary': {'Mean': 4391.0, 'Median': 4000.0}, 'Gross Monthly Salary': {'Mean': 4456.0, 'Median': 4000.0, '25th Percentile': 3600.0, '75th Percentile': 4633.0}}"
[2018],['Nanyang Technological University'],['College of Business (Nanyang Business School)'],['Business'],"{'Employment Rate (Overall)': 92.6, 'Employment Rate (Full-Time Permanent)': 84.3, 'Basic Monthly Salary': {'Mean': 3646.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3776.0, 'Median': 3500.0, '25th Percentile': 3200.0, '75th Percentile': 4000.0}}"
[2018],['Nanyang Technological University'],['College of Business (Nanyang Business School)'],['Business and Computing ^'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 4536.0, 'Median': 4450.0}, 'Gross Monthly Salary': {'Mean': 4572.0, 'Median': 4575.0, '25th Percentile': 4200.0, '75th Percentile': 4900.0}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Aerospace Engineering'],"{'Employment Rate (Overall)': 95.3, 'Employment Rate (Full-Time Permanent)': 88.4, 'Basic Monthly Salary': {'Mean': 3710.0, 'Median': 3625.0}, 'Gross Monthly Salary': {'Mean': 3873.0, 'Median': 3800.0, '25th Percentile': 3365.0, '75th Percentile': 4280.0}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Aerospace Engineering and Economics **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Bioengineering'],"{'Employment Rate (Overall)': 77.5, 'Employment Rate (Full-Time Permanent)': 66.2, 'Basic Monthly Salary': {'Mean': 3457.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3660.0, 'Median': 3500.0, '25th Percentile': 3200.0, '75th Percentile': 4000.0}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Business and Computer Engineering **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Chemical & Biomolecular Engineering'],"{'Employment Rate (Overall)': 91.6, 'Employment Rate (Full-Time Permanent)': 86.0, 'Basic Monthly Salary': {'Mean': 3461.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3782.0, 'Median': 3600.0, '25th Percentile': 3300.0, '75th Percentile': 4200.0}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Chemical & Biomolecular Engineering and Economics **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Civil Engineering'],"{'Employment Rate (Overall)': 96.5, 'Employment Rate (Full-Time Permanent)': 96.5, 'Basic Monthly Salary': {'Mean': 3521.0, 'Median': 3400.0}, 'Gross Monthly Salary': {'Mean': 3597.0, 'Median': 3500.0, '25th Percentile': 3200.0, '75th Percentile': 3816.0}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Computer Engineering'],"{'Employment Rate (Overall)': 95.8, 'Employment Rate (Full-Time Permanent)': 95.8, 'Basic Monthly Salary': {'Mean': 3749.0, 'Median': 3700.0}, 'Gross Monthly Salary': {'Mean': 3865.0, 'Median': 3775.0, '25th Percentile': 3400.0, '75th Percentile': 4200.0}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Computer Engineering and Economics **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Computer Science'],"{'Employment Rate (Overall)': 94.4, 'Employment Rate (Full-Time Permanent)': 93.0, 'Basic Monthly Salary': {'Mean': 3970.0, 'Median': 3800.0}, 'Gross Monthly Salary': {'Mean': 4062.0, 'Median': 4000.0, '25th Percentile': 3500.0, '75th Percentile': 4500.0}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Electrical & Electronic Engineering'],"{'Employment Rate (Overall)': 92.7, 'Employment Rate (Full-Time Permanent)': 91.0, 'Basic Monthly Salary': {'Mean': 3625.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3772.0, 'Median': 3600.0, '25th Percentile': 3323.0, '75th Percentile': 4000.0}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Environmental Engineering'],"{'Employment Rate (Overall)': 92.1, 'Employment Rate (Full-Time Permanent)': 81.6, 'Basic Monthly Salary': {'Mean': 3388.0, 'Median': 3360.0}, 'Gross Monthly Salary': {'Mean': 3485.0, 'Median': 3400.0, '25th Percentile': 3000.0, '75th Percentile': 3500.0}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Environmental Engineering and Economics **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Information Engineering & Media'],"{'Employment Rate (Overall)': 93.2, 'Employment Rate (Full-Time Permanent)': 89.0, 'Basic Monthly Salary': {'Mean': 3724.0, 'Median': 3725.0}, 'Gross Monthly Salary': {'Mean': 3800.0, 'Median': 3750.0, '25th Percentile': 3500.0, '75th Percentile': 4140.0}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Maritime Studies'],"{'Employment Rate (Overall)': 93.3, 'Employment Rate (Full-Time Permanent)': 90.0, 'Basic Monthly Salary': {'Mean': 3351.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3409.0, 'Median': 3350.0, '25th Percentile': 3000.0, '75th Percentile': 3640.0}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Materials Engineering'],"{'Employment Rate (Overall)': 86.5, 'Employment Rate (Full-Time Permanent)': 81.9, 'Basic Monthly Salary': {'Mean': 3457.0, 'Median': 3400.0}, 'Gross Monthly Salary': {'Mean': 3650.0, 'Median': 3500.0, '25th Percentile': 3200.0, '75th Percentile': 4000.0}}"
[2018],['Nanyang Technological University'],['College of Engineering'],['Mechanical Engineering'],"{'Employment Rate (Overall)': 85.6, 'Employment Rate (Full-Time Permanent)': 81.1, 'Basic Monthly Salary': {'Mean': 3448.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3653.0, 'Median': 3500.0, '25th Percentile': 3200.0, '75th Percentile': 4000.0}}"
[2018],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']","['Art, Design & Media']","{'Employment Rate (Overall)': 85.7, 'Employment Rate (Full-Time Permanent)': 53.8, 'Basic Monthly Salary': {'Mean': 2930.0, 'Median': 2800.0}, 'Gross Monthly Salary': {'Mean': 2986.0, 'Median': 3000.0, '25th Percentile': 2600.0, '75th Percentile': 3300.0}}"
[2018],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Chinese'],"{'Employment Rate (Overall)': 86.4, 'Employment Rate (Full-Time Permanent)': 76.3, 'Basic Monthly Salary': {'Mean': 3149.0, 'Median': 3150.0}, 'Gross Monthly Salary': {'Mean': 3260.0, 'Median': 3500.0, '25th Percentile': 3000.0, '75th Percentile': 3518.0}}"
[2018],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Communication Studies'],"{'Employment Rate (Overall)': 95.0, 'Employment Rate (Full-Time Permanent)': 84.2, 'Basic Monthly Salary': {'Mean': 3085.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3166.0, 'Median': 3000.0, '25th Percentile': 2750.0, '75th Percentile': 3500.0}}"
[2018],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Economics'],"{'Employment Rate (Overall)': 90.1, 'Employment Rate (Full-Time Permanent)': 84.0, 'Basic Monthly Salary': {'Mean': 3604.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3755.0, 'Median': 3536.0, '25th Percentile': 3200.0, '75th Percentile': 3959.0}}"
[2018],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['English'],"{'Employment Rate (Overall)': 81.6, 'Employment Rate (Full-Time Permanent)': 59.2, 'Basic Monthly Salary': {'Mean': 3051.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3124.0, 'Median': 3000.0, '25th Percentile': 2600.0, '75th Percentile': 3500.0}}"
[2018],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['History'],"{'Employment Rate (Overall)': 74.4, 'Employment Rate (Full-Time Permanent)': 56.4, 'Basic Monthly Salary': {'Mean': 3593.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3719.0, 'Median': 3500.0, '25th Percentile': 3260.0, '75th Percentile': 4150.0}}"
[2018],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Linguistics & Multilingual Studies'],"{'Employment Rate (Overall)': 79.2, 'Employment Rate (Full-Time Permanent)': 45.8, 'Basic Monthly Salary': {'Mean': 3074.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3091.0, 'Median': 3200.0, '25th Percentile': 2900.0, '75th Percentile': 3500.0}}"
[2018],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Philosophy'],"{'Employment Rate (Overall)': 80.0, 'Employment Rate (Full-Time Permanent)': 76.0, 'Basic Monthly Salary': {'Mean': 3031.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3126.0, 'Median': 3000.0, '25th Percentile': 2550.0, '75th Percentile': 3500.0}}"
[2018],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Psychology'],"{'Employment Rate (Overall)': 90.1, 'Employment Rate (Full-Time Permanent)': 78.0, 'Basic Monthly Salary': {'Mean': 3316.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3355.0, 'Median': 3370.0, '25th Percentile': 3000.0, '75th Percentile': 3684.0}}"
[2018],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Public Policy and Global Affairs'],"{'Employment Rate (Overall)': 80.6, 'Employment Rate (Full-Time Permanent)': 71.0, 'Basic Monthly Salary': {'Mean': 3501.0, 'Median': 3350.0}, 'Gross Monthly Salary': {'Mean': 3619.0, 'Median': 3350.0, '25th Percentile': 3050.0, '75th Percentile': 4018.0}}"
[2018],['Nanyang Technological University'],"['College of Humanities, Arts & Social Sciences']",['Sociology'],"{'Employment Rate (Overall)': 80.2, 'Employment Rate (Full-Time Permanent)': 60.4, 'Basic Monthly Salary': {'Mean': 3275.0, 'Median': 3175.0}, 'Gross Monthly Salary': {'Mean': 3374.0, 'Median': 3220.0, '25th Percentile': 3000.0, '75th Percentile': 3841.0}}"
[2018],['Nanyang Technological University'],['College of Sciences'],['Biological Sciences'],"{'Employment Rate (Overall)': 80.1, 'Employment Rate (Full-Time Permanent)': 67.0, 'Basic Monthly Salary': {'Mean': 3232.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3319.0, 'Median': 3250.0, '25th Percentile': 3035.0, '75th Percentile': 3650.0}}"
[2018],['Nanyang Technological University'],['College of Sciences'],['Biomedical Sciences **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['Nanyang Technological University'],['College of Sciences'],['Biomedical Sciences & Chinese Medicine # ^'],"{'Employment Rate (Overall)': 90.9, 'Employment Rate (Full-Time Permanent)': 81.8, 'Basic Monthly Salary': {'Mean': 2941.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 2953.0, 'Median': 3000.0, '25th Percentile': 2700.0, '75th Percentile': 3100.0}}"
[2018],['Nanyang Technological University'],['College of Sciences'],['Chemistry & Biological Chemistry'],"{'Employment Rate (Overall)': 77.6, 'Employment Rate (Full-Time Permanent)': 63.9, 'Basic Monthly Salary': {'Mean': 3205.0, 'Median': 3167.0}, 'Gross Monthly Salary': {'Mean': 3427.0, 'Median': 3200.0, '25th Percentile': 3000.0, '75th Percentile': 3725.0}}"
[2018],['Nanyang Technological University'],['College of Sciences'],['Environmental Earth Systems Sciences ^'],"{'Employment Rate (Overall)': 76.2, 'Employment Rate (Full-Time Permanent)': 57.1, 'Basic Monthly Salary': {'Mean': 3347.0, 'Median': 3440.0}, 'Gross Monthly Salary': {'Mean': 3389.0, 'Median': 3440.0, '25th Percentile': 3150.0, '75th Percentile': 3900.0}}"
[2018],['Nanyang Technological University'],['College of Sciences'],['Mathematical Sciences'],"{'Employment Rate (Overall)': 87.1, 'Employment Rate (Full-Time Permanent)': 75.9, 'Basic Monthly Salary': {'Mean': 3661.0, 'Median': 3600.0}, 'Gross Monthly Salary': {'Mean': 3744.0, 'Median': 3650.0, '25th Percentile': 3360.0, '75th Percentile': 4000.0}}"
[2018],['Nanyang Technological University'],['College of Sciences'],['Mathematics & Economics'],"{'Employment Rate (Overall)': 96.3, 'Employment Rate (Full-Time Permanent)': 83.3, 'Basic Monthly Salary': {'Mean': 3481.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3569.0, 'Median': 3600.0, '25th Percentile': 3200.0, '75th Percentile': 4000.0}}"
[2018],['Nanyang Technological University'],['College of Sciences'],['Physics & Applied Physics'],"{'Employment Rate (Overall)': 80.2, 'Employment Rate (Full-Time Permanent)': 74.1, 'Basic Monthly Salary': {'Mean': 3468.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3576.0, 'Median': 3400.0, '25th Percentile': 3025.0, '75th Percentile': 3800.0}}"
[2018],['Nanyang Technological University'],['National Institute of Education (NIE)'],['Arts (With Education)'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 99.2, 'Basic Monthly Salary': {'Mean': 3618.0, 'Median': 3750.0}, 'Gross Monthly Salary': {'Mean': 3751.0, 'Median': 3800.0, '25th Percentile': 3600.0, '75th Percentile': 3806.0}}"
[2018],['Nanyang Technological University'],['National Institute of Education (NIE)'],['Science (With Education)'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 3600.0, 'Median': 3800.0}, 'Gross Monthly Salary': {'Mean': 3738.0, 'Median': 3800.0, '25th Percentile': 3600.0, '75th Percentile': 4000.0}}"
[2018],['Nanyang Technological University'],['Sports Science and Management'],['Sport Science and Management'],"{'Employment Rate (Overall)': 87.0, 'Employment Rate (Full-Time Permanent)': 61.1, 'Basic Monthly Salary': {'Mean': 3172.0, 'Median': 3200.0}, 'Gross Monthly Salary': {'Mean': 3382.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 3600.0}}"
[2018],['Nanyang Technological University'],['Lee Kong Chian School of Medicine'],['Medicine ##'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['National University of Singapore'],['Faculty of Arts & Social Sciences'],['Bachelor of Arts'],"{'Employment Rate (Overall)': 83.7, 'Employment Rate (Full-Time Permanent)': 56.6, 'Basic Monthly Salary': {'Mean': 3169.0, 'Median': 3070.0}, 'Gross Monthly Salary': {'Mean': 3322.0, 'Median': 3200.0, '25th Percentile': 2800.0, '75th Percentile': 3600.0}}"
[2018],['National University of Singapore'],['Faculty of Arts & Social Sciences'],['Bachelor of Arts (Hons)'],"{'Employment Rate (Overall)': 87.5, 'Employment Rate (Full-Time Permanent)': 60.8, 'Basic Monthly Salary': {'Mean': 3290.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3377.0, 'Median': 3300.0, '25th Percentile': 3000.0, '75th Percentile': 3600.0}}"
[2018],['National University of Singapore'],['Faculty of Arts & Social Sciences'],['Bachelor of Social Sciences'],"{'Employment Rate (Overall)': 88.2, 'Employment Rate (Full-Time Permanent)': 74.5, 'Basic Monthly Salary': {'Mean': 3459.0, 'Median': 3400.0}, 'Gross Monthly Salary': {'Mean': 3526.0, 'Median': 3400.0, '25th Percentile': 3200.0, '75th Percentile': 3800.0}}"
[2018],['National University of Singapore'],['Faculty of Dentistry'],['Bachelor of Dental Surgery'],"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': {'Mean': 4148.0, 'Median': 4050.0}, 'Gross Monthly Salary': {'Mean': 4228.0, 'Median': 4050.0, '25th Percentile': 4000.0, '75th Percentile': 4450.0}}"
[2018],['National University of Singapore'],['Faculty of Engineering'],['Bachelor of Engineering (Biomedical Engineering)'],"{'Employment Rate (Overall)': 79.4, 'Employment Rate (Full-Time Permanent)': 69.8, 'Basic Monthly Salary': {'Mean': 3357.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3444.0, 'Median': 3389.0, '25th Percentile': 3280.0, '75th Percentile': 3650.0}}"
[2018],['National University of Singapore'],['Faculty of Engineering'],['Bachelor of Engineering (Chemical Engineering)'],"{'Employment Rate (Overall)': 89.9, 'Employment Rate (Full-Time Permanent)': 84.1, 'Basic Monthly Salary': {'Mean': 3768.0, 'Median': 3700.0}, 'Gross Monthly Salary': {'Mean': 4050.0, 'Median': 4000.0, '25th Percentile': 3500.0, '75th Percentile': 4300.0}}"
[2018],['National University of Singapore'],['Faculty of Engineering'],['Bachelor of Engineering (Civil Engineering)'],"{'Employment Rate (Overall)': 91.8, 'Employment Rate (Full-Time Permanent)': 89.8, 'Basic Monthly Salary': {'Mean': 3520.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3627.0, 'Median': 3500.0, '25th Percentile': 3300.0, '75th Percentile': 3900.0}}"
[2018],['National University of Singapore'],['Faculty of Engineering'],['Bachelor of Engineering (Electrical Engineering)'],"{'Employment Rate (Overall)': 91.0, 'Employment Rate (Full-Time Permanent)': 83.4, 'Basic Monthly Salary': {'Mean': 3712.0, 'Median': 3600.0}, 'Gross Monthly Salary': {'Mean': 3982.0, 'Median': 3700.0, '25th Percentile': 3400.0, '75th Percentile': 4546.0}}"
[2018],['National University of Singapore'],['Faculty of Engineering'],['Bachelor of Engineering (Engineering Science) **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['National University of Singapore'],['Faculty of Engineering'],['Bachelor of Engineering (Environmental Engineering)'],"{'Employment Rate (Overall)': 88.9, 'Employment Rate (Full-Time Permanent)': 74.6, 'Basic Monthly Salary': {'Mean': 3411.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3518.0, 'Median': 3400.0, '25th Percentile': 3000.0, '75th Percentile': 3868.0}}"
[2018],['National University of Singapore'],['Faculty of Engineering'],['Bachelor of Engineering (Industrial and Systems Engineering)'],"{'Employment Rate (Overall)': 91.5, 'Employment Rate (Full-Time Permanent)': 87.8, 'Basic Monthly Salary': {'Mean': 3889.0, 'Median': 3800.0}, 'Gross Monthly Salary': {'Mean': 4051.0, 'Median': 3895.0, '25th Percentile': 3600.0, '75th Percentile': 4500.0}}"
[2018],['National University of Singapore'],['Faculty of Engineering'],['Bachelor of Engineering (Materials Science and Engineering)'],"{'Employment Rate (Overall)': 88.6, 'Employment Rate (Full-Time Permanent)': 86.4, 'Basic Monthly Salary': {'Mean': 3550.0, 'Median': 3600.0}, 'Gross Monthly Salary': {'Mean': 3794.0, 'Median': 3600.0, '25th Percentile': 3500.0, '75th Percentile': 4305.0}}"
[2018],['National University of Singapore'],['Faculty of Engineering'],['Bachelor of Engineering (Mechanical Engineering)'],"{'Employment Rate (Overall)': 92.8, 'Employment Rate (Full-Time Permanent)': 86.9, 'Basic Monthly Salary': {'Mean': 3684.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3877.0, 'Median': 3700.0, '25th Percentile': 3300.0, '75th Percentile': 4100.0}}"
[2018],['National University of Singapore'],['Faculty of Law'],['Bachelor of Laws #'],"{'Employment Rate (Overall)': 97.3, 'Employment Rate (Full-Time Permanent)': 92.6, 'Basic Monthly Salary': {'Mean': 5070.0, 'Median': 5000.0}, 'Gross Monthly Salary': {'Mean': 5263.0, 'Median': 5500.0, '25th Percentile': 4500.0, '75th Percentile': 5840.0}}"
[2018],['National University of Singapore'],['Faculty of Science'],['Bachelor of Science'],"{'Employment Rate (Overall)': 81.6, 'Employment Rate (Full-Time Permanent)': 47.2, 'Basic Monthly Salary': {'Mean': 3146.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3289.0, 'Median': 3100.0, '25th Percentile': 2900.0, '75th Percentile': 3850.0}}"
[2018],['National University of Singapore'],['Faculty of Science'],['Bachelor of Science (Hons)'],"{'Employment Rate (Overall)': 87.3, 'Employment Rate (Full-Time Permanent)': 72.8, 'Basic Monthly Salary': {'Mean': 3371.0, 'Median': 3300.0}, 'Gross Monthly Salary': {'Mean': 3460.0, 'Median': 3400.0, '25th Percentile': 3000.0, '75th Percentile': 3725.0}}"
[2018],['National University of Singapore'],['Faculty of Science'],['Bachelor of Science (Computational Biology) **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['National University of Singapore'],['Faculty of Science'],['Bachelor of Science (Pharmacy) #'],"{'Employment Rate (Overall)': 96.6, 'Employment Rate (Full-Time Permanent)': 93.2, 'Basic Monthly Salary': {'Mean': 3549.0, 'Median': 3500.0}, 'Gross Monthly Salary': {'Mean': 3723.0, 'Median': 3650.0, '25th Percentile': 3500.0, '75th Percentile': 3900.0}}"
[2018],['National University of Singapore'],['NUS Business School'],['Bachelor of Business Administration'],"{'Employment Rate (Overall)': 95.7, 'Employment Rate (Full-Time Permanent)': 84.8, 'Basic Monthly Salary': {'Mean': 3633.0, 'Median': 3150.0}, 'Gross Monthly Salary': {'Mean': 3732.0, 'Median': 3225.0, '25th Percentile': 3000.0, '75th Percentile': 3750.0}}"
[2018],['National University of Singapore'],['NUS Business School'],['Bachelor of Business Administration (Hons)'],"{'Employment Rate (Overall)': 96.6, 'Employment Rate (Full-Time Permanent)': 90.9, 'Basic Monthly Salary': {'Mean': 4286.0, 'Median': 3800.0}, 'Gross Monthly Salary': {'Mean': 4424.0, 'Median': 3895.0, '25th Percentile': 3300.0, '75th Percentile': 4748.0}}"
[2018],['National University of Singapore'],['NUS Business School'],['Bachelor of Business Administration (Accountancy) ^'],"{'Employment Rate (Overall)': 95.2, 'Employment Rate (Full-Time Permanent)': 95.2, 'Basic Monthly Salary': {'Mean': 3209.0, 'Median': 3000.0}, 'Gross Monthly Salary': {'Mean': 3522.0, 'Median': 3020.0, '25th Percentile': 2700.0, '75th Percentile': 3500.0}}"
[2018],['National University of Singapore'],['NUS Business School'],['Bachelor of Business Administration (Accountancy) (Hons)'],"{'Employment Rate (Overall)': 97.6, 'Employment Rate (Full-Time Permanent)': 95.3, 'Basic Monthly Salary': {'Mean': 3643.0, 'Median': 3100.0}, 'Gross Monthly Salary': {'Mean': 3683.0, 'Median': 3200.0, '25th Percentile': 3000.0, '75th Percentile': 4000.0}}"
[2018],['National University of Singapore'],['School of Computing'],['Bachelor of Computing (Communications and Media) **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['National University of Singapore'],['School of Computing'],['Bachelor of Computing (Computational Biology) **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['National University of Singapore'],['School of Computing'],['Bachelor of Computing (Computer Science)'],"{'Employment Rate (Overall)': 96.9, 'Employment Rate (Full-Time Permanent)': 91.8, 'Basic Monthly Salary': {'Mean': 4577.0, 'Median': 4280.0}, 'Gross Monthly Salary': {'Mean': 4658.0, 'Median': 4320.0, '25th Percentile': 3900.0, '75th Percentile': 5000.0}}"
[2018],['National University of Singapore'],['School of Computing'],['Bachelor of Computing (Electronic Commerce) **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['National University of Singapore'],['School of Computing'],['Bachelor of Computing (Information Security) **'],"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': {'Mean': 3663.827491635043, 'Median': 3537.8017094017096}, 'Gross Monthly Salary': {'Mean': 3781.2550874, 'Median': 3631.195799145299, '25th Percentile': 3298.313247863248, '75th Percentile': 4093.868961538462}}"
[2018],['National University of Singapore'],['School of Computing'],['Bachelor of Computing (Information Systems)'],"{'Employment Rate (Overall)': 98.4, 'Employment Rate (Full-Time Permanent)': 95.3, 'Basic Monthly Salary': {'Mean': 4338.0, 'Median': 4375.0}, 'Gross Monthly Salary': {'Mean': 4472.0, 'Median': 4458.0, '25th Percentile': 4000.0, '75th Percentile': 5000.0}}"
