Year,University,School,Degree,Properties
2019,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Arts in Game Design ^,"{'Employment Rate (Overall)': 83.3, 'Employment Rate (Full-Time Permanent)': 79.2, 'Basic Monthly Salary': [3122.0, 3120.0], 'Gross Monthly Salary': [3167.0, 3220.0, 3000.0, 3500.0]}"
2019,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Fine Arts in Digital Art and Animation,"{'Employment Rate (Overall)': 81.3, 'Employment Rate (Full-Time Permanent)': 50.0, 'Basic Monthly Salary': [3036.0, 3150.0], 'Gross Monthly Salary': [3051.0, 3150.0, 2750.0, 3275.0]}"
2019,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Science in Computer Science and Game Design ^,"{'Employment Rate (Overall)': 91.3, 'Employment Rate (Full-Time Permanent)': 87.0, 'Basic Monthly Salary': [3760.0, 3800.0], 'Gross Monthly Salary': [3791.0, 3800.0, 3550.0, 4000.0]}"
2019,Singapore Institute of Technology,DigiPen Institute of Technology,Bachelor of Science in Computer Science in Real-Time Interactive Simulation,"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 94.9, 'Basic Monthly Salary': [4447.0, 4400.0], 'Gross Monthly Salary': [4474.0, 4400.0, 4000.0, 5200.0]}"
2019,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Accountancy with Honours,"{'Employment Rate (Overall)': 93.7, 'Employment Rate (Full-Time Permanent)': 89.2, 'Basic Monthly Salary': [3181.0, 3100.0], 'Gross Monthly Salary': [3239.0, 3100.0, 3000.0, 3250.0]}"
2019,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Information & Communications Technology (Information Security),"{'Employment Rate (Overall)': 97.5, 'Employment Rate (Full-Time Permanent)': 95.0, 'Basic Monthly Salary': [4171.0, 4000.0], 'Gross Monthly Salary': [4319.0, 4100.0, 3900.0, 5000.0]}"
2019,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Information & Communications Technology (Software Engineering),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 97.4, 'Basic Monthly Salary': [4090.0, 4034.0], 'Gross Monthly Salary': [4188.0, 4190.0, 3600.0, 4550.0]}"
2019,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Pharmaceutical Engineering,"{'Employment Rate (Overall)': 92.2, 'Employment Rate (Full-Time Permanent)': 90.6, 'Basic Monthly Salary': [3237.0, 3162.0], 'Gross Monthly Salary': [3748.0, 3660.0, 3500.0, 4044.0]}"
2019,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Sustainable Infrastructure Engineering (Building Services),"{'Employment Rate (Overall)': 92.5, 'Employment Rate (Full-Time Permanent)': 92.5, 'Basic Monthly Salary': [3433.0, 3360.0], 'Gross Monthly Salary': [3484.0, 3500.0, 3200.0, 3700.0]}"
2019,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Sustainable Infrastructure Engineering (Land),"{'Employment Rate (Overall)': 93.8, 'Employment Rate (Full-Time Permanent)': 90.6, 'Basic Monthly Salary': [3856.0, 3800.0], 'Gross Monthly Salary': [3976.0, 3842.0, 3700.0, 4210.0]}"
2019,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Engineering with Honours in Telematics (Intelligent Transportation Systems Engineering),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 97.0, 'Basic Monthly Salary': [3777.0, 3750.0], 'Gross Monthly Salary': [3811.0, 3750.0, 3500.0, 4000.0]}"
2019,Singapore Institute of Technology,Singapore Institute of Technology (SIT),Bachelor of Hospitality Business with Honours,"{'Employment Rate (Overall)': 89.1, 'Employment Rate (Full-Time Permanent)': 74.6, 'Basic Monthly Salary': [2972.0, 2800.0], 'Gross Monthly Salary': [3102.0, 3000.0, 2800.0, 3270.0]}"
2019,Singapore Institute of Technology,SIT-DigiPen Institute of Technology,Bachelor of Engineering in Systems Engineering (ElectroMechanical Systems) ^,"{'Employment Rate (Overall)': 95.2, 'Employment Rate (Full-Time Permanent)': 90.5, 'Basic Monthly Salary': [3931.0, 3921.0], 'Gross Monthly Salary': [4024.0, 3975.0, 3500.0, 4470.0]}"
2019,Singapore Institute of Technology,SIT-Massey University,Bachelor of Food Technology with Honours,"{'Employment Rate (Overall)': 93.0, 'Employment Rate (Full-Time Permanent)': 88.4, 'Basic Monthly Salary': [2962.0, 2975.0], 'Gross Monthly Salary': [2978.0, 2975.0, 2750.0, 3250.0]}"
2019,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Chemical Engineering,"{'Employment Rate (Overall)': 82.2, 'Employment Rate (Full-Time Permanent)': 73.3, 'Basic Monthly Salary': [3217.0, 3200.0], 'Gross Monthly Salary': [3463.0, 3500.0, 3200.0, 3600.0]}"
2019,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Electrical Power Engineering ^,"{'Employment Rate (Overall)': 91.3, 'Employment Rate (Full-Time Permanent)': 82.6, 'Basic Monthly Salary': [3489.0, 3400.0], 'Gross Monthly Salary': [3542.0, 3500.0, 3250.0, 3600.0]}"
2019,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Marine Engineering ^,"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [3318.0, 3300.0], 'Gross Monthly Salary': [3393.0, 3300.0, 3200.0, 3521.0]}"
2019,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Mechanical Design and Manufacturing Engineering ^,"{'Employment Rate (Overall)': 80.0, 'Employment Rate (Full-Time Permanent)': 66.7, 'Basic Monthly Salary': [3227.0, 3100.0], 'Gross Monthly Salary': [3269.0, 3100.0, 3050.0, 3500.0]}"
2019,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Naval Architecture **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,Singapore Institute of Technology,SIT-Newcastle University,Bachelor of Engineering with Honours in Offshore Engineering **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,Singapore Institute of Technology,SIT-Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Diagnostic Radiography) **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,Singapore Institute of Technology,SIT-Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Occupational Therapy),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 100.0, 'Basic Monthly Salary': [3429.0, 3400.0], 'Gross Monthly Salary': [3466.0, 3425.0, 3308.0, 3650.0]}"
2019,Singapore Institute of Technology,SIT-Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Physiotherapy),"{'Employment Rate (Overall)': 98.3, 'Employment Rate (Full-Time Permanent)': 98.3, 'Basic Monthly Salary': [3479.0, 3400.0], 'Gross Monthly Salary': [3498.0, 3400.0, 3400.0, 3620.0]}"
2019,Singapore Institute of Technology,SIT-Trinity College Dublin / Trinity College Dublin,Bachelor in Science (Radiation Therapy) **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,Singapore Institute of Technology,SIT-University of Glasgow,Bachelor of Science with Honours in Nursing,"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 95.8, 'Basic Monthly Salary': [3522.0, 3500.0], 'Gross Monthly Salary': [3772.0, 3800.0, 3450.0, 4085.0]}"
2019,Singapore Institute of Technology,Technische Universität München,Bachelor of Science in Chemical Engineering,"{'Employment Rate (Overall)': 81.8, 'Employment Rate (Full-Time Permanent)': 77.3, 'Basic Monthly Salary': [3213.0, 3100.0], 'Gross Monthly Salary': [3471.0, 3300.0, 3110.0, 3600.0]}"
2019,Singapore Institute of Technology,Technische Universität München,Bachelor of Science in Electrical Engineering & Information Technology **,"{'Employment Rate (Overall)': 91.76495726495726, 'Employment Rate (Full-Time Permanent)': 81.97264957264957, 'Basic Monthly Salary': [3663.827491635043, 3537.8017094017096], 'Gross Monthly Salary': [3781.2550874, 3631.195799145299, 3298.313247863248, 4093.868961538462]}"
2019,Singapore Institute of Technology,The Culinary Institute of America,Bachelor of Business Administration in Food Business Management ^,"{'Employment Rate (Overall)': 81.0, 'Employment Rate (Full-Time Permanent)': 61.9, 'Basic Monthly Salary': [2532.0, 2350.0], 'Gross Monthly Salary': [2852.0, 2625.0, 2200.0, 3350.0]}"
2019,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Communication Design,"{'Employment Rate (Overall)': 78.7, 'Employment Rate (Full-Time Permanent)': 55.3, 'Basic Monthly Salary': [2724.0, 2800.0], 'Gross Monthly Salary': [2832.0, 2800.0, 2450.0, 3000.0]}"
2019,Singapore Institute of Technology,The Glasgow School of Art,Bachelor of Arts with Honours in Interior Design,"{'Employment Rate (Overall)': 87.1, 'Employment Rate (Full-Time Permanent)': 80.6, 'Basic Monthly Salary': [2692.0, 2700.0], 'Gross Monthly Salary': [2760.0, 2700.0, 2400.0, 3000.0]}"
2019,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Aeronautical Engineering,"{'Employment Rate (Overall)': 77.1, 'Employment Rate (Full-Time Permanent)': 64.6, 'Basic Monthly Salary': [3500.0, 3500.0], 'Gross Monthly Salary': [3597.0, 3500.0, 3200.0, 4000.0]}"
2019,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Aerospace Systems,"{'Employment Rate (Overall)': 82.4, 'Employment Rate (Full-Time Permanent)': 67.6, 'Basic Monthly Salary': [3863.0, 3550.0], 'Gross Monthly Salary': [3993.0, 3700.0, 3400.0, 4600.0]}"
2019,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Mechanical Design Engineering,"{'Employment Rate (Overall)': 97.0, 'Employment Rate (Full-Time Permanent)': 93.9, 'Basic Monthly Salary': [3569.0, 3500.0], 'Gross Monthly Salary': [3722.0, 3500.0, 3300.0, 3800.0]}"
2019,Singapore Institute of Technology,University of Glasgow,Bachelor of Engineering with Honours in Mechatronics,"{'Employment Rate (Overall)': 93.2, 'Employment Rate (Full-Time Permanent)': 83.1, 'Basic Monthly Salary': [3764.0, 3600.0], 'Gross Monthly Salary': [3793.0, 3600.0, 3300.0, 4000.0]}"
2019,Singapore Institute of Technology,University of Glasgow,Bachelor of Science with Honours in Computing Science,"{'Employment Rate (Overall)': 92.3, 'Employment Rate (Full-Time Permanent)': 89.2, 'Basic Monthly Salary': [4294.0, 4000.0], 'Gross Monthly Salary': [4366.0, 4200.0, 3700.0, 5100.0]}"
2019,Singapore Institute of Technology,University of Liverpool,Bachelor of Arts with Honours in Criminology and Security,"{'Employment Rate (Overall)': 80.2, 'Employment Rate (Full-Time Permanent)': 70.4, 'Basic Monthly Salary': [3647.0, 3526.0], 'Gross Monthly Salary': [3823.0, 3695.0, 3400.0, 4050.0]}"
2019,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy,"{'Employment Rate (Overall)': 96.4, 'Employment Rate (Full-Time Permanent)': 93.7, 'Basic Monthly Salary': [3753.0, 3000.0], 'Gross Monthly Salary': [3802.0, 3050.0, 3000.0, 4000.0]}"
2019,Singapore Management University,School of Accountancy (4-year programme) *,Accountancy (Cum Laude and above),"{'Employment Rate (Overall)': 97.9, 'Employment Rate (Full-Time Permanent)': 97.9, 'Basic Monthly Salary': [4364.0, 3500.0], 'Gross Monthly Salary': [4431.0, 3600.0, 3000.0, 5000.0]}"
2019,Singapore Management University,School of Business (4-year programme) *,Business Management,"{'Employment Rate (Overall)': 91.0, 'Employment Rate (Full-Time Permanent)': 84.8, 'Basic Monthly Salary': [4056.0, 3600.0], 'Gross Monthly Salary': [4181.0, 3750.0, 3300.0, 4600.0]}"
2019,Singapore Management University,School of Business (4-year programme) *,Business Management (Cum Laude and above),"{'Employment Rate (Overall)': 93.0, 'Employment Rate (Full-Time Permanent)': 90.4, 'Basic Monthly Salary': [4504.0, 4000.0], 'Gross Monthly Salary': [4614.0, 4167.0, 3600.0, 5120.0]}"
2019,Singapore Management University,School of Economics (4-year programme) *,Economics,"{'Employment Rate (Overall)': 87.1, 'Employment Rate (Full-Time Permanent)': 81.3, 'Basic Monthly Salary': [4042.0, 3800.0], 'Gross Monthly Salary': [4159.0, 3900.0, 3500.0, 4500.0]}"
2019,Singapore Management University,School of Economics (4-year programme) *,Economics (Cum Laude and above),"{'Employment Rate (Overall)': 94.2, 'Employment Rate (Full-Time Permanent)': 89.9, 'Basic Monthly Salary': [4401.0, 4000.0], 'Gross Monthly Salary': [4520.0, 4038.0, 3600.0, 4600.0]}"
2019,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems,"{'Employment Rate (Overall)': 95.1, 'Employment Rate (Full-Time Permanent)': 90.2, 'Basic Monthly Salary': [4413.0, 4166.0], 'Gross Monthly Salary': [4549.0, 4300.0, 4000.0, 5000.0]}"
2019,Singapore Management University,School of Information Systems (4-year programme) *,Information Systems (Cum Laude and above),"{'Employment Rate (Overall)': 98.0, 'Employment Rate (Full-Time Permanent)': 96.0, 'Basic Monthly Salary': [5029.0, 5000.0], 'Gross Monthly Salary': [5212.0, 5000.0, 4300.0, 5550.0]}"
2019,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences,"{'Employment Rate (Overall)': 92.2, 'Employment Rate (Full-Time Permanent)': 82.8, 'Basic Monthly Salary': [3523.0, 3400.0], 'Gross Monthly Salary': [3629.0, 3500.0, 3065.0, 4000.0]}"
2019,Singapore Management University,School of Social Sciences (4-year programme) *,Social Sciences (Cum Laude and above),"{'Employment Rate (Overall)': 92.7, 'Employment Rate (Full-Time Permanent)': 90.2, 'Basic Monthly Salary': [3599.0, 3500.0], 'Gross Monthly Salary': [3742.0, 3500.0, 3100.0, 4070.0]}"
2019,Singapore Management University,School of Law (4-year programme) *,Law #,"{'Employment Rate (Overall)': 99.1, 'Employment Rate (Full-Time Permanent)': 98.2, 'Basic Monthly Salary': [4942.0, 4600.0], 'Gross Monthly Salary': [5064.0, 4900.0, 4200.0, 5800.0]}"
2019,Singapore Management University,School of Law (4-year programme) *,Law (Cum Laude and above) #,"{'Employment Rate (Overall)': 98.6, 'Employment Rate (Full-Time Permanent)': 97.1, 'Basic Monthly Salary': [5136.0, 5000.0], 'Gross Monthly Salary': [5324.0, 5550.0, 4500.0, 6000.0]}"
2019,Singapore University of Social Sciences,S R Nathan School of Human Development,Bachelor of Human Resource Management,"{'Employment Rate (Overall)': 87.1, 'Employment Rate (Full-Time Permanent)': 74.2, 'Basic Monthly Salary': [2942.0, 3000.0], 'Gross Monthly Salary': [2975.0, 3000.0, 2800.0, 3300.0]}"
2019,Singapore University of Social Sciences,School of Business,Bachelor of Accountancy,"{'Employment Rate (Overall)': 91.1, 'Employment Rate (Full-Time Permanent)': 83.3, 'Basic Monthly Salary': [2880.0, 3000.0], 'Gross Monthly Salary': [2900.0, 3000.0, 2750.0, 3000.0]}"
2019,Singapore University of Social Sciences,School of Business,Bachelor of Science in Finance,"{'Employment Rate (Overall)': 88.6, 'Employment Rate (Full-Time Permanent)': 88.6, 'Basic Monthly Salary': [3708.0, 3400.0], 'Gross Monthly Salary': [3722.0, 3450.0, 3085.0, 3750.0]}"
2019,Singapore University of Social Sciences,School of Business,Bachelor of Science in Marketing,"{'Employment Rate (Overall)': 88.3, 'Employment Rate (Full-Time Permanent)': 70.0, 'Basic Monthly Salary': [2993.0, 3000.0], 'Gross Monthly Salary': [3169.0, 3000.0, 2800.0, 3400.0]}"
2019,Singapore University of Technology and Design,,Bachelor of Engineering (Engineering Product Development),"{'Employment Rate (Overall)': 84.2, 'Employment Rate (Full-Time Permanent)': 80.2, 'Basic Monthly Salary': [3991.0, 3900.0], 'Gross Monthly Salary': [4042.0, 4000.0, 3660.0, 4500.0]}"
2019,Singapore University of Technology and Design,,Bachelor of Engineering (Information Systems Technology and Design),"{'Employment Rate (Overall)': 88.8, 'Employment Rate (Full-Time Permanent)': 85.7, 'Basic Monthly Salary': [4599.0, 4400.0], 'Gross Monthly Salary': [4636.0, 4400.0, 3800.0, 5000.0]}"
2019,Singapore University of Technology and Design,,Bachelor of Engineering (Engineering Systems and Design),"{'Employment Rate (Overall)': 89.9, 'Employment Rate (Full-Time Permanent)': 87.3, 'Basic Monthly Salary': [3944.0, 3800.0], 'Gross Monthly Salary': [4082.0, 4000.0, 3500.0, 4400.0]}"
2019,Singapore University of Technology and Design,,Bachelor of Science (Architecture and Sustainable Design),"{'Employment Rate (Overall)': 100.0, 'Employment Rate (Full-Time Permanent)': 91.8, 'Basic Monthly Salary': [3923.0, 3897.0], 'Gross Monthly Salary': [3985.0, 3900.0, 3600.0, 4100.0]}"
